Date,AAI US Equity,AAL US Equity,ALGT US Equity,ALK US Equity,ANS US Equity,AWAQC US Equity,DAL US Equity,FRNTQ US Equity,FRNTQ US Equity,GLUX US Equity,HA US Equity,JBLU US Equity,LCC US Equity,LUV US Equity,MEH US Equity,MESA US Equity,NWA US Equity,SAVE US Equity,SKYW US Equity,UAL US Equity,RHWI US Equity,XJT US Equity,VA US Equity
2015-12-01,#N/A,43.26,178.16,#N/A,#N/A,#N/A,47.67,#N/A,#N/A,0.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.4,#N/A,56.99,#N/A,#N/A,37.61
2015-12-02,#N/A,43.82,177.07,#N/A,#N/A,#N/A,48.33,#N/A,#N/A,0.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.43,#N/A,57.91,#N/A,#N/A,37.33
2015-12-03,#N/A,43.27,173.07,#N/A,#N/A,#N/A,48.22,#N/A,#N/A,0.051,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.59,#N/A,56.74,#N/A,#N/A,37.1
2015-12-04,#N/A,44.97,177.32,#N/A,#N/A,#N/A,49.78,#N/A,#N/A,0.072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.01,#N/A,58.94,#N/A,#N/A,37.79
2015-12-07,#N/A,45.78,176.94,#N/A,#N/A,#N/A,51.78,#N/A,#N/A,0.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.67,#N/A,60.52,#N/A,#N/A,37.99
2015-12-08,#N/A,44.55,175.4,#N/A,#N/A,#N/A,50.27,#N/A,#N/A,0.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.74,#N/A,58.65,#N/A,#N/A,36.09
2015-12-09,#N/A,43.65,171.43,#N/A,#N/A,#N/A,49.51,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.23,#N/A,57.86,#N/A,#N/A,35.54
2015-12-10,#N/A,44.09,177.09,#N/A,#N/A,#N/A,51.28,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.38,#N/A,59.53,#N/A,#N/A,36.64
2015-12-11,#N/A,42.09,169.98,#N/A,#N/A,#N/A,49.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.59,#N/A,57.03,#N/A,#N/A,35.45
2015-12-14,#N/A,41.77,173.64,#N/A,#N/A,#N/A,50.18,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.86,#N/A,57.3,#N/A,#N/A,36.38
2015-12-15,#N/A,42.595,178.03,#N/A,#N/A,#N/A,51.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.1,#N/A,57.9,#N/A,#N/A,36.69
2015-12-16,#N/A,43.2,175.1,#N/A,#N/A,#N/A,52.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.47,#N/A,58.87,#N/A,#N/A,36.86
2015-12-17,#N/A,42.46,172.3,#N/A,#N/A,#N/A,51.03,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.43,#N/A,57.32,#N/A,#N/A,36.07
2015-12-18,#N/A,41.09,168.29,#N/A,#N/A,#N/A,49.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.41,#N/A,56.92,#N/A,#N/A,36.33
2015-12-21,#N/A,42.4,174.92,#N/A,#N/A,#N/A,51.46,#N/A,#N/A,0.101,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.12,#N/A,58.05,#N/A,#N/A,37.24
2015-12-22,#N/A,42.895,172.22,#N/A,#N/A,#N/A,51.75,#N/A,#N/A,0.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.35,#N/A,58,#N/A,#N/A,37.25
2015-12-23,#N/A,43.29,172.34,#N/A,#N/A,#N/A,51.74,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.33,#N/A,58.35,#N/A,#N/A,37.39
2015-12-24,#N/A,43.81,173.24,#N/A,#N/A,#N/A,52.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.33,#N/A,59.78,#N/A,#N/A,37.28
2015-12-28,#N/A,43.23,173.55,#N/A,#N/A,#N/A,51.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.2,#N/A,59.01,#N/A,#N/A,37.37
2015-12-29,#N/A,43.5,176.43,#N/A,#N/A,#N/A,52.17,#N/A,#N/A,0.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.46,#N/A,59.3,#N/A,#N/A,37.6
2015-12-30,#N/A,42.8,172.36,#N/A,#N/A,#N/A,51.17,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.14,#N/A,57.51,#N/A,#N/A,36.57
2015-12-31,#N/A,42.35,167.83,#N/A,#N/A,#N/A,50.69,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.85,#N/A,57.3,#N/A,#N/A,36.01
2016-01-04,#N/A,40.91,161.05,#N/A,#N/A,#N/A,48.66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.18,#N/A,55.61,#N/A,#N/A,34.73
2016-01-05,#N/A,40.52,160.92,#N/A,#N/A,#N/A,48.57,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.5,#N/A,55.06,#N/A,#N/A,35.19
2016-01-06,#N/A,41.23,158.04,#N/A,#N/A,#N/A,48.93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.27,#N/A,55.2,#N/A,#N/A,35.03
2016-01-07,#N/A,40.45,150.53,#N/A,#N/A,#N/A,47,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.07,#N/A,52.63,#N/A,#N/A,33.4
2016-01-08,#N/A,40.37,147.66,#N/A,#N/A,#N/A,46.61,#N/A,#N/A,0.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.54,#N/A,51.89,#N/A,#N/A,32.87
2016-01-11,#N/A,41.08,159.4,#N/A,#N/A,#N/A,46.74,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.86,#N/A,51.62,#N/A,#N/A,32.26
2016-01-12,#N/A,42,161.24,#N/A,#N/A,#N/A,46.96,#N/A,#N/A,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.89,#N/A,50.86,#N/A,#N/A,31.63
2016-01-13,#N/A,40.1,155.59,#N/A,#N/A,#N/A,44.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.53,#N/A,48.06,#N/A,#N/A,30.42
2016-01-14,#N/A,40.55,161.32,#N/A,#N/A,#N/A,45.34,#N/A,#N/A,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39,#N/A,47.83,#N/A,#N/A,29.7
2016-01-15,#N/A,38.76,158.76,#N/A,#N/A,#N/A,44.5,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.58,#N/A,45.67,#N/A,#N/A,28.41
2016-01-19,#N/A,38.86,156.19,#N/A,#N/A,#N/A,45.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.9,#N/A,45.18,#N/A,#N/A,29.56
2016-01-20,#N/A,39.06,163.98,#N/A,#N/A,#N/A,45.69,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42,#N/A,45.12,#N/A,#N/A,30.09
2016-01-21,#N/A,39.79,158.15,#N/A,#N/A,#N/A,46.52,#N/A,#N/A,0.122,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.46,#N/A,45.33,#N/A,#N/A,30.32
2016-01-22,#N/A,40.16,160.51,#N/A,#N/A,#N/A,46.76,#N/A,#N/A,0.264188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.4,#N/A,46.72,#N/A,#N/A,31.14
2016-01-25,#N/A,38.88,158.99,#N/A,#N/A,#N/A,45.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.54,#N/A,46.44,#N/A,#N/A,30.83
2016-01-26,#N/A,39.64,162.2,#N/A,#N/A,#N/A,46.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.32,#N/A,47.23,#N/A,#N/A,31.35
2016-01-27,#N/A,39.69,158.5,#N/A,#N/A,#N/A,44.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.06,#N/A,47.71,#N/A,#N/A,31.63
2016-01-28,#N/A,38.14,152.77,#N/A,#N/A,#N/A,43.2,#N/A,#N/A,0.137813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.5,#N/A,46.11,#N/A,#N/A,30.09
2016-01-29,#N/A,38.99,160.47,#N/A,#N/A,#N/A,44.29,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.8,#N/A,48.28,#N/A,#N/A,30.85
2016-02-01,#N/A,39.38,166.65,#N/A,#N/A,#N/A,45.21,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.73,#N/A,48.86,#N/A,#N/A,31.32
2016-02-02,#N/A,37.03,160.83,#N/A,#N/A,#N/A,43.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.46,#N/A,46.45,#N/A,#N/A,30.53
2016-02-03,#N/A,37.51,160.15,#N/A,#N/A,#N/A,43.8,#N/A,#N/A,0.199875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.61,#N/A,47.57,#N/A,#N/A,30.68
2016-02-04,#N/A,38.21,158.43,#N/A,#N/A,#N/A,44.04,#N/A,#N/A,0.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.4,#N/A,48.41,#N/A,#N/A,31.51
2016-02-05,#N/A,36.75,148.65,#N/A,#N/A,#N/A,42.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.43,#N/A,46.86,#N/A,#N/A,29.46
2016-02-08,#N/A,35.55,147.73,#N/A,#N/A,#N/A,40.77,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.38,#N/A,45.68,#N/A,#N/A,27.9
2016-02-09,#N/A,36.19,150.34,#N/A,#N/A,#N/A,41.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.73,#N/A,46.48,#N/A,#N/A,27.6
2016-02-10,#N/A,37.12,151.61,#N/A,#N/A,#N/A,43.27,#N/A,#N/A,0.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.16,#N/A,47.71,#N/A,#N/A,27.68
2016-02-11,#N/A,36.49,152.95,#N/A,#N/A,#N/A,42.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.65,#N/A,46.98,#N/A,#N/A,27.27
2016-02-12,#N/A,37.82,154.53,#N/A,#N/A,#N/A,42.99,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.43,#N/A,48.35,#N/A,#N/A,27.87
2016-02-16,#N/A,38.61,155.47,#N/A,#N/A,#N/A,44.58,#N/A,#N/A,0.214,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.02,#N/A,48.87,#N/A,#N/A,29.29
2016-02-17,#N/A,39.34,155.62,#N/A,#N/A,#N/A,46.1,#N/A,#N/A,0.160125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.79,#N/A,50.61,#N/A,#N/A,29.88
2016-02-18,#N/A,39.54,157.45,#N/A,#N/A,#N/A,46.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.75,#N/A,51.94,#N/A,#N/A,30.53
2016-02-19,#N/A,39.76,158.36,#N/A,#N/A,#N/A,46.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.87,#N/A,53.82,#N/A,#N/A,30.78
2016-02-22,#N/A,40.84,158.06,#N/A,#N/A,#N/A,48.82,#N/A,#N/A,0.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.54,#N/A,55.49,#N/A,#N/A,31.02
2016-02-23,#N/A,40.38,161.19,#N/A,#N/A,#N/A,48.95,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.69,#N/A,55.45,#N/A,#N/A,30.92
2016-02-24,#N/A,40.66,164.71,#N/A,#N/A,#N/A,48.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.03,#N/A,56.26,#N/A,#N/A,30.91
2016-02-25,#N/A,41.36,169.3,#N/A,#N/A,#N/A,49.2,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.5,#N/A,56.86,#N/A,#N/A,31.09
2016-02-26,#N/A,40.87,163.02,#N/A,#N/A,#N/A,47.86,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.07,#N/A,56.58,#N/A,#N/A,30.92
2016-02-29,#N/A,41,163.88,#N/A,#N/A,#N/A,48.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.75,#N/A,57.26,#N/A,#N/A,31.19
2016-03-01,#N/A,41.83,170.97,#N/A,#N/A,#N/A,48.9,#N/A,#N/A,0.233,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.01,#N/A,58.4,#N/A,#N/A,31.15
2016-03-02,#N/A,41.59,169.83,#N/A,#N/A,#N/A,48.55,#N/A,#N/A,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.92,#N/A,57.92,#N/A,#N/A,30.21
2016-03-03,#N/A,41.88,172.73,#N/A,#N/A,#N/A,48.79,#N/A,#N/A,0.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.14,#N/A,58.34,#N/A,#N/A,30.41
2016-03-04,#N/A,41.63,172,#N/A,#N/A,#N/A,48.67,#N/A,#N/A,0.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.74,#N/A,58,#N/A,#N/A,30.06
2016-03-07,#N/A,42.13,170.14,#N/A,#N/A,#N/A,48.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.67,#N/A,57.61,#N/A,#N/A,30.26
2016-03-08,#N/A,40.77,166.84,#N/A,#N/A,#N/A,46.22,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.44,#N/A,56.34,#N/A,#N/A,29.1
2016-03-09,#N/A,41.65,167.35,#N/A,#N/A,#N/A,46.74,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.1,#N/A,57.44,#N/A,#N/A,29.54
2016-03-10,#N/A,41.63,167.4,#N/A,#N/A,#N/A,47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.97,#N/A,57.26,#N/A,#N/A,29.1
2016-03-11,#N/A,42.47,169.97,#N/A,#N/A,#N/A,47.69,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.71,#N/A,58.37,#N/A,#N/A,29.71
2016-03-14,#N/A,42.59,168.8,#N/A,#N/A,#N/A,47.89,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.15,#N/A,58.98,#N/A,#N/A,29.06
2016-03-15,#N/A,42.11,170.11,#N/A,#N/A,#N/A,47.76,#N/A,#N/A,0.177625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.69,#N/A,58.05,#N/A,#N/A,29.02
2016-03-16,#N/A,42.31,172.42,#N/A,#N/A,#N/A,48.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.7,#N/A,58.77,#N/A,#N/A,29.72
2016-03-17,#N/A,42.1,169.19,#N/A,#N/A,#N/A,48.62,#N/A,#N/A,0.1595,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.87,#N/A,58.84,#N/A,#N/A,29.96
2016-03-18,#N/A,43.44,173.1,#N/A,#N/A,#N/A,50.05,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.32,#N/A,60.41,#N/A,#N/A,30.21
2016-03-21,#N/A,43.47,175.01,#N/A,#N/A,#N/A,50.12,#N/A,#N/A,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.95,#N/A,61.19,#N/A,#N/A,31.1
2016-03-22,#N/A,42.76,174.36,#N/A,#N/A,#N/A,49.39,#N/A,#N/A,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.55,#N/A,60.49,#N/A,#N/A,30.67
2016-03-23,#N/A,41.92,174.83,#N/A,#N/A,#N/A,48.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.09,#N/A,59.74,#N/A,#N/A,34.72
2016-03-24,#N/A,40.5,172.85,#N/A,#N/A,#N/A,47.84,#N/A,#N/A,0.105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.28,#N/A,57.84,#N/A,#N/A,34.17
2016-03-28,#N/A,40.91,176.22,#N/A,#N/A,#N/A,48.2,#N/A,#N/A,0.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.16,#N/A,57.91,#N/A,#N/A,37.7
2016-03-29,#N/A,41.35,180.81,#N/A,#N/A,#N/A,49.13,#N/A,#N/A,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.45,#N/A,58.66,#N/A,#N/A,37.99
2016-03-30,#N/A,41.38,180,#N/A,#N/A,#N/A,49.33,#N/A,#N/A,0.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.33,#N/A,59.82,#N/A,#N/A,38.48
2016-03-31,#N/A,41.01,178.06,#N/A,#N/A,#N/A,48.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.98,#N/A,59.86,#N/A,#N/A,38.56
2016-04-01,#N/A,39.52,175.28,#N/A,#N/A,#N/A,47.01,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47,#N/A,56.72,#N/A,#N/A,38.9
2016-04-04,#N/A,39.37,173.45,#N/A,#N/A,#N/A,47.15,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.42,#N/A,55.85,#N/A,#N/A,55.11
2016-04-05,#N/A,38.93,171.81,#N/A,#N/A,#N/A,47.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.71,#N/A,55.58,#N/A,#N/A,55.13
2016-04-06,#N/A,38.9,170.49,#N/A,#N/A,#N/A,47.2,#N/A,#N/A,0.177625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.26,#N/A,55.14,#N/A,#N/A,55.42
2016-04-07,#N/A,38.36,172.22,#N/A,#N/A,#N/A,45.8,#N/A,#N/A,0.177625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.91,#N/A,53.16,#N/A,#N/A,55.45
2016-04-08,#N/A,38.5,174.12,#N/A,#N/A,#N/A,46.29,#N/A,#N/A,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.72,#N/A,53.08,#N/A,#N/A,55.15
2016-04-11,#N/A,38.73,174.66,#N/A,#N/A,#N/A,46.55,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.89,#N/A,53.71,0.002,#N/A,55.26
2016-04-12,#N/A,39.19,177.71,#N/A,#N/A,#N/A,46.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.59,#N/A,54.07,#N/A,#N/A,55.29
2016-04-13,#N/A,39.94,179.68,#N/A,#N/A,#N/A,48.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48,#N/A,55.58,#N/A,#N/A,55.27
2016-04-14,#N/A,41.17,181.07,#N/A,#N/A,#N/A,48.49,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.14,#N/A,56.73,#N/A,#N/A,55.25
2016-04-15,#N/A,40.91,178.11,#N/A,#N/A,#N/A,47.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.11,#N/A,56.9,#N/A,#N/A,55.5
2016-04-18,#N/A,40.92,181.75,#N/A,#N/A,#N/A,46.55,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.05,#N/A,56.98,#N/A,#N/A,55.37
2016-04-19,#N/A,41.34,178.27,#N/A,#N/A,#N/A,46.87,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.96,#N/A,58.05,#N/A,#N/A,55.48
2016-04-20,#N/A,41.26,176.32,#N/A,#N/A,#N/A,46.6,#N/A,#N/A,0.1775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.39,#N/A,58.6,#N/A,#N/A,55.44
2016-04-21,#N/A,40.01,174.29,#N/A,#N/A,#N/A,44.97,#N/A,#N/A,0.164813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.35,#N/A,52.76,#N/A,#N/A,55.79
2016-04-22,#N/A,38.21,168.09,#N/A,#N/A,#N/A,44.62,#N/A,#N/A,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.7,#N/A,50.74,#N/A,#N/A,55.71
2016-04-25,#N/A,37,167.73,#N/A,#N/A,#N/A,43.93,#N/A,#N/A,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.58,#N/A,49.37,#N/A,#N/A,55.45
2016-04-26,#N/A,36.92,170.36,#N/A,#N/A,#N/A,43.59,#N/A,#N/A,0.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.43,#N/A,49.14,#N/A,#N/A,55.43
2016-04-27,#N/A,36.71,168.46,#N/A,#N/A,#N/A,43.69,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.24,#N/A,48.94,#N/A,#N/A,55.62
2016-04-28,#N/A,35.97,165.9,#N/A,#N/A,#N/A,42.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.67,#N/A,48.06,#N/A,#N/A,55.56
2016-04-29,#N/A,34.69,160.57,#N/A,#N/A,#N/A,41.67,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.93,#N/A,45.81,#N/A,#N/A,55.69
2016-05-02,#N/A,34.43,159.21,#N/A,#N/A,#N/A,42.17,#N/A,#N/A,0.077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.82,#N/A,46.66,#N/A,#N/A,55.92
2016-05-03,#N/A,34.58,157.54,#N/A,#N/A,#N/A,42.92,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.15,#N/A,47.13,#N/A,#N/A,55.76
2016-05-04,#N/A,33.21,154.195,#N/A,#N/A,#N/A,41.43,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.35,#N/A,45.55,#N/A,#N/A,55.74
2016-05-05,#N/A,32.805,153.82,#N/A,#N/A,#N/A,41.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.89,#N/A,44.99,#N/A,#N/A,55.65
2016-05-06,#N/A,33.03,151.43,#N/A,#N/A,#N/A,42.04,#N/A,#N/A,0.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.08,#N/A,45.7,#N/A,#N/A,55.74
2016-05-09,#N/A,32.94,152.28,#N/A,#N/A,#N/A,42.4,#N/A,#N/A,0.142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.84,#N/A,45.71,#N/A,#N/A,55.8
2016-05-10,#N/A,33.77,152.6,#N/A,#N/A,#N/A,42.95,#N/A,#N/A,0.142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.63,#N/A,47,#N/A,#N/A,55.77
2016-05-11,#N/A,32.86,146.55,#N/A,#N/A,#N/A,42.3,#N/A,#N/A,0.129813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.61,#N/A,45.8,#N/A,#N/A,55.76
2016-05-12,#N/A,31.33,140.42,#N/A,#N/A,#N/A,41.07,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.37,#N/A,43.78,#N/A,#N/A,55.66
2016-05-13,#N/A,31.51,142.65,#N/A,#N/A,#N/A,41.6,#N/A,#N/A,0.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.03,#N/A,43.84,#N/A,#N/A,55.46
2016-05-16,#N/A,32.12,144.88,#N/A,#N/A,#N/A,43,#N/A,#N/A,0.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.86,#N/A,44.59,#N/A,#N/A,55.53
2016-05-17,#N/A,32.64,143.4,#N/A,#N/A,#N/A,43.67,#N/A,#N/A,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.75,#N/A,45.05,#N/A,#N/A,55.26
2016-05-18,#N/A,32.61,142.32,#N/A,#N/A,#N/A,43.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.95,#N/A,45.27,#N/A,#N/A,55.52
2016-05-19,#N/A,32.15,140.71,#N/A,#N/A,#N/A,43.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.82,#N/A,44.01,#N/A,#N/A,55.51
2016-05-20,#N/A,32.01,140.03,#N/A,#N/A,#N/A,43.1,#N/A,#N/A,0.086188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.32,#N/A,#N/A,#N/A,#N/A,55.52
